clip_id,class_id,freesound_start_time,freesound_end_time,salience,slice_file_name,class_label,hierarchy
203516-3-0-0,3,7.554407,9.492609,2,203516-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
185436-1-1-0,1,84.795657,85.786591,2,185436-1-1-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
36263-9-0-12,9,7.476496,11.476496000000001,2,36263-9-0-12.wav,street_music,"['human_animal', 'human', 'street_music']"
104421-2-1-3,2,91.652072,95.652072,1,104421-2-1-3.wav,children_playing,"['human_animal', 'human', 'children_playing']"
178260-7-3-0,7,40.946687,44.946687,1,178260-7-3-0.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
159439-2-0-10,2,5.0,9.0,1,159439-2-0-10.wav,children_playing,"['human_animal', 'human', 'children_playing']"
180125-4-3-10,4,120.566321,124.566321,1,180125-4-3-10.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
72259-1-0-0,1,0.0,4.0,2,72259-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
162432-6-2-0,6,5.250357,6.326119,1,162432-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
180125-4-2-1,4,73.47305,77.47305,1,180125-4-2-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
77247-6-0-0,6,2.802008,3.454014,1,77247-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
90013-7-0-3,7,34.352372,38.352372,1,90013-7-0-3.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
164782-8-0-1,8,53.312932,57.312932,2,164782-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
116163-3-1-0,3,1.351097,1.757649,2,116163-3-1-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
46391-1-0-0,1,55.735952,59.735952,2,46391-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
171388-9-0-43,9,21.5,25.5,2,171388-9-0-43.wav,street_music,"['human_animal', 'human', 'street_music']"
72259-1-7-14,1,150.281751,154.281751,2,72259-1-7-14.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
72259-1-9-11,1,229.938833,233.938833,2,72259-1-9-11.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
180128-4-0-0,4,0.0,4.0,1,180128-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
178686-0-0-67,0,33.5,37.5,2,178686-0-0-67.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
28284-3-0-0,3,5.678508,9.678508,1,28284-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
133494-2-0-26,2,13.0,17.0,1,133494-2-0-26.wav,children_playing,"['human_animal', 'human', 'children_playing']"
94632-5-0-0,5,23.60467,27.60467,2,94632-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
155127-9-0-2,9,1.0,5.0,1,155127-9-0-2.wav,street_music,"['human_animal', 'human', 'street_music']"
74726-8-2-1,8,47.358683,51.358683,2,74726-8-2-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
98263-9-0-22,9,11.0,15.0,1,98263-9-0-22.wav,street_music,"['human_animal', 'human', 'street_music']"
74726-8-0-3,8,2.023561,6.023561,2,74726-8-0-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
116423-2-0-4,2,2.0,6.0,1,116423-2-0-4.wav,children_playing,"['human_animal', 'human', 'children_playing']"
30206-7-0-3,7,1.5,5.5,1,30206-7-0-3.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
34952-8-0-6,8,3.0,7.0,2,34952-8-0-6.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
194753-3-3-0,3,13.105882,13.858824,2,194753-3-3-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
167701-4-6-2,4,19.635706,23.635706,1,167701-4-6-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
74726-8-0-14,8,7.523561,11.523561,2,74726-8-0-14.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
47160-0-0-4,0,2.056394,6.056394,1,47160-0-0-4.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
110868-9-0-14,9,7.0,11.0,1,110868-9-0-14.wav,street_music,"['human_animal', 'human', 'street_music']"
169045-2-0-14,2,7.0,11.0,1,169045-2-0-14.wav,children_playing,"['human_animal', 'human', 'children_playing']"
135160-8-0-0,8,123.307227,127.307227,2,135160-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
194321-9-0-61,9,30.5,34.5,1,194321-9-0-61.wav,street_music,"['human_animal', 'human', 'street_music']"
39884-5-0-0,5,8.085243,12.085243,1,39884-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
166931-4-2-0,4,37.418008,41.418008,1,166931-4-2-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
167701-4-4-0,4,10.390146,14.390146,1,167701-4-4-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
78651-5-0-5,5,2.5,6.5,1,78651-5-0-5.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
124389-8-1-2,8,196.913986,200.913986,2,124389-8-1-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
14114-4-0-0,4,0.0,4.0,1,14114-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
124389-8-1-3,8,197.413986,201.413986,2,124389-8-1-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
69962-2-0-2,2,1.0,5.0,1,69962-2-0-2.wav,children_playing,"['human_animal', 'human', 'children_playing']"
14114-4-0-1,4,0.5,4.5,1,14114-4-0-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
82368-2-0-7,2,3.5,7.5,1,82368-2-0-7.wav,children_playing,"['human_animal', 'human', 'children_playing']"
78651-5-0-4,5,2.0,6.0,1,78651-5-0-4.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
39884-5-0-1,5,8.585243,12.585243,1,39884-5-0-1.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
135160-8-0-1,8,123.807227,127.807227,2,135160-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
110868-9-0-15,9,7.5,11.5,1,110868-9-0-15.wav,street_music,"['human_animal', 'human', 'street_music']"
52882-2-0-4,2,2.0,6.0,1,52882-2-0-4.wav,children_playing,"['human_animal', 'human', 'children_playing']"
71088-4-1-0,4,5.366155,7.970164,1,71088-4-1-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
74726-8-0-15,8,8.023561,12.023561,2,74726-8-0-15.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
167701-4-6-3,4,20.135706,24.135706,1,167701-4-6-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
34952-8-0-7,8,3.5,7.5,2,34952-8-0-7.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
204919-3-3-0,3,25.525812,26.497383,2,204919-3-3-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
193697-2-0-107,2,53.5,57.5,2,193697-2-0-107.wav,children_playing,"['human_animal', 'human', 'children_playing']"
30206-7-0-2,7,1.0,5.0,1,30206-7-0-2.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
74726-8-0-2,8,1.523561,5.523561,2,74726-8-0-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
69962-2-0-20,2,10.0,14.0,1,69962-2-0-20.wav,children_playing,"['human_animal', 'human', 'children_playing']"
148835-6-0-0,6,1.440367,2.259399,1,148835-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
137969-2-0-37,2,18.5,22.5,1,137969-2-0-37.wav,children_playing,"['human_animal', 'human', 'children_playing']"
122738-9-0-11,9,6.121431,10.121431000000001,2,122738-9-0-11.wav,street_music,"['human_animal', 'human', 'street_music']"
74726-8-2-0,8,46.858683,50.858683,2,74726-8-2-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
159702-6-2-0,6,1.174665,1.76899,1,159702-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
28284-3-0-1,3,6.178508,10.178508,1,28284-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
135544-6-15-0,6,39.572454,40.791773,1,135544-6-15-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
184805-0-0-34,0,17.0,21.0,2,184805-0-0-34.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
133494-2-0-25,2,12.5,16.5,1,133494-2-0-25.wav,children_playing,"['human_animal', 'human', 'children_playing']"
85249-2-0-14,2,7.0,11.0,1,85249-2-0-14.wav,children_playing,"['human_animal', 'human', 'children_playing']"
133494-2-0-31,2,15.5,19.5,1,133494-2-0-31.wav,children_playing,"['human_animal', 'human', 'children_playing']"
148835-6-2-0,6,4.275913,5.546825,1,148835-6-2-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
133494-2-0-19,2,9.5,13.5,1,133494-2-0-19.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-2-2,8,47.858683,51.858683,2,74726-8-2-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
71079-4-1-0,4,2.730519,3.26102,1,71079-4-1-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
14358-3-0-26,3,13.0,17.0,2,14358-3-0-26.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
125574-3-0-0,3,0.0,1.45068,1,125574-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
204919-3-1-0,3,10.451745,14.451745,2,204919-3-1-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
98263-9-0-35,9,17.5,21.5,1,98263-9-0-35.wav,street_music,"['human_animal', 'human', 'street_music']"
135544-6-17-0,6,42.731599,44.338884,1,135544-6-17-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
98680-9-0-14,9,7.0,11.0,2,98680-9-0-14.wav,street_music,"['human_animal', 'human', 'street_music']"
115243-9-0-0,9,0.0,4.0,1,115243-9-0-0.wav,street_music,"['human_animal', 'human', 'street_music']"
50455-5-0-0,5,0.0,4.0,1,50455-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
58005-4-0-41,4,25.565261,29.565261,1,58005-4-0-41.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
164311-3-1-0,3,7.174174,10.683181,1,164311-3-1-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
132021-7-0-9,7,8.5349,12.5349,2,132021-7-0-9.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
74726-8-0-0,8,0.523561,4.523561,2,74726-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
159702-6-0-0,6,0.0,0.597821,1,159702-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
30206-7-0-0,7,0.0,4.0,1,30206-7-0-0.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
69962-2-0-22,2,11.0,15.0,1,69962-2-0-22.wav,children_playing,"['human_animal', 'human', 'children_playing']"
58005-4-0-55,4,32.565261,36.565261,1,58005-4-0-55.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
94632-5-1-23,5,128.21197999999998,132.21197999999998,2,94632-5-1-23.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
39854-5-0-0,5,1.665405,5.665405,1,39854-5-0-0.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
115243-9-0-81,9,40.5,44.5,1,115243-9-0-81.wav,street_music,"['human_animal', 'human', 'street_music']"
167701-4-6-1,4,19.135706,23.135706,1,167701-4-6-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
34952-8-0-5,8,2.5,6.5,2,34952-8-0-5.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
135160-8-0-3,8,124.807227,128.807227,2,135160-8-0-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
52882-2-0-6,2,3.0,7.0,1,52882-2-0-6.wav,children_playing,"['human_animal', 'human', 'children_playing']"
62564-5-0-9,5,11.931757000000001,15.931757000000001,1,62564-5-0-9.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
166931-4-2-3,4,38.918008,42.918008,1,166931-4-2-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
44325-9-0-67,9,33.5,37.5,2,44325-9-0-67.wav,street_music,"['human_animal', 'human', 'street_music']"
39884-5-0-3,5,9.585243,13.585243,1,39884-5-0-3.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
78651-5-0-6,5,3.0,7.0,1,78651-5-0-6.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
42955-9-0-12,9,6.0,10.0,1,42955-9-0-12.wav,street_music,"['human_animal', 'human', 'street_music']"
14114-4-0-3,4,1.5,5.5,1,14114-4-0-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
124389-8-1-1,8,196.413986,200.413986,2,124389-8-1-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
166931-4-0-1,4,0.5,4.5,1,166931-4-0-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
14114-4-0-2,4,1.0,5.0,1,14114-4-0-2.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
166931-4-0-0,4,0.0,4.0,1,166931-4-0-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
124389-8-1-0,8,195.913986,199.913986,2,124389-8-1-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
105319-3-0-22,3,11.0,15.0,2,105319-3-0-22.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
78651-5-0-7,5,3.5,7.5,1,78651-5-0-7.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
194753-3-1-0,3,2.917647,4.729412,2,194753-3-1-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
39884-5-0-2,5,9.085243,13.085243,1,39884-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
44325-9-0-72,9,36.0,40.0,2,44325-9-0-72.wav,street_music,"['human_animal', 'human', 'street_music']"
52882-2-0-7,2,3.5,7.5,1,52882-2-0-7.wav,children_playing,"['human_animal', 'human', 'children_playing']"
62564-5-0-8,5,11.431757000000001,15.431757000000001,1,62564-5-0-8.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
135160-8-0-2,8,124.307227,128.307227,2,135160-8-0-2.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
169045-2-0-16,2,8.0,12.0,1,169045-2-0-16.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-0-16,8,8.523561,12.523561,2,74726-8-0-16.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
34952-8-0-4,8,2.0,6.0,2,34952-8-0-4.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
194321-9-0-126,9,63.0,67.0,1,194321-9-0-126.wav,street_music,"['human_animal', 'human', 'street_music']"
167701-4-6-0,4,18.635706,22.635706,1,167701-4-6-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
58005-4-0-68,4,39.065261,43.065261,1,58005-4-0-68.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
193697-2-0-110,2,55.0,59.0,2,193697-2-0-110.wav,children_playing,"['human_animal', 'human', 'children_playing']"
115243-9-0-94,9,47.0,51.0,1,115243-9-0-94.wav,street_music,"['human_animal', 'human', 'street_music']"
184805-0-0-121,0,60.5,64.5,2,184805-0-0-121.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
132021-7-0-8,7,8.0349,12.0349,2,132021-7-0-8.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
58005-4-0-40,4,25.065261,29.065261,1,58005-4-0-40.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
30206-7-0-1,7,0.5,4.5,1,30206-7-0-1.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
74726-8-0-1,8,1.023561,5.023561,2,74726-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
166489-3-0-4,3,2.0,6.0,1,166489-3-0-4.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
137969-2-0-20,2,10.0,14.0,1,137969-2-0-20.wav,children_playing,"['human_animal', 'human', 'children_playing']"
122738-9-0-12,9,6.621431,10.621431000000001,2,122738-9-0-12.wav,street_music,"['human_animal', 'human', 'street_music']"
74726-8-2-3,8,48.358683,52.358683,2,74726-8-2-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
94632-5-0-2,5,24.60467,28.60467,2,94632-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
38121-3-0-0,3,0.05536,2.856996,1,38121-3-0-0.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
35548-9-2-9,9,187.735294,191.735294,2,35548-9-2-9.wav,street_music,"['human_animal', 'human', 'street_music']"
97331-2-0-17,2,8.5,12.5,1,97331-2-0-17.wav,children_playing,"['human_animal', 'human', 'children_playing']"
133494-2-0-18,2,9.0,13.0,1,133494-2-0-18.wav,children_playing,"['human_animal', 'human', 'children_playing']"
85249-2-0-29,2,14.5,18.5,1,85249-2-0-29.wav,children_playing,"['human_animal', 'human', 'children_playing']"
97331-2-0-13,2,6.5,10.5,1,97331-2-0-13.wav,children_playing,"['human_animal', 'human', 'children_playing']"
24364-4-0-10,4,5.633371,9.633371,1,24364-4-0-10.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
94632-5-0-6,5,26.60467,30.60467,2,94632-5-0-6.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
184805-0-0-27,0,13.5,17.5,2,184805-0-0-27.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
64346-6-0-0,6,0.076806,1.581198,1,64346-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
167701-4-2-0,4,7.247219,8.393463,1,167701-4-2-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
35548-9-0-21,9,16.592612,20.592612,2,35548-9-0-21.wav,street_music,"['human_animal', 'human', 'street_music']"
137969-2-0-18,2,9.0,13.0,1,137969-2-0-18.wav,children_playing,"['human_animal', 'human', 'children_playing']"
18933-1-0-0,1,25.639242,25.944262,2,18933-1-0-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
98263-9-0-24,9,12.0,16.0,1,98263-9-0-24.wav,street_music,"['human_animal', 'human', 'street_music']"
98680-9-0-11,9,5.5,9.5,2,98680-9-0-11.wav,street_music,"['human_animal', 'human', 'street_music']"
166931-4-4-0,4,223.545085,227.545085,1,166931-4-4-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
94632-5-1-26,5,129.71197999999998,133.71197999999998,2,94632-5-1-26.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
116423-2-0-2,2,1.0,5.0,1,116423-2-0-2.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-0-5,8,3.023561,7.023561,2,74726-8-0-5.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
30206-7-0-5,7,2.5,6.5,1,30206-7-0-5.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
58005-4-0-44,4,27.065261,31.065261,1,58005-4-0-44.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
47160-0-0-2,0,1.056394,5.056394,1,47160-0-0-2.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
74726-8-0-12,8,6.523561,10.523561,2,74726-8-0-12.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
197075-3-4-1,3,46.566409,50.566409,2,197075-3-4-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
167701-4-6-4,4,20.635706,24.635706,1,167701-4-6-4.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
34952-8-0-0,8,0.0,4.0,2,34952-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
46299-2-0-9,2,4.5,8.5,2,46299-2-0-9.wav,children_playing,"['human_animal', 'human', 'children_playing']"
39884-5-0-6,5,11.085243,15.085243,1,39884-5-0-6.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
110868-9-0-8,9,4.0,8.0,1,110868-9-0-8.wav,street_music,"['human_animal', 'human', 'street_music']"
135160-8-0-6,8,126.307227,130.307227,2,135160-8-0-6.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
52882-2-0-3,2,1.5,5.5,1,52882-2-0-3.wav,children_playing,"['human_animal', 'human', 'children_playing']"
34643-4-1-0,4,11.962179,15.962179,1,34643-4-1-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
78651-5-0-3,5,1.5,5.5,1,78651-5-0-3.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
82368-2-0-0,2,0.0,4.0,1,82368-2-0-0.wav,children_playing,"['human_animal', 'human', 'children_playing']"
124389-8-1-4,8,197.913986,201.913986,2,124389-8-1-4.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
188004-8-0-1,8,0.5,4.5,2,188004-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
148833-6-0-0,6,1.145889,2.623483,1,148833-6-0-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
159702-6-4-0,6,2.405267,3.003087,1,159702-6-4-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
188004-8-0-0,8,0.0,4.0,2,188004-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
124389-8-1-5,8,198.413986,202.413986,2,124389-8-1-5.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
29932-1-1-0,1,280.466103,281.910451,2,29932-1-1-0.wav,car_horn,"['vehicle', 'vehicle_signal', 'car_horn']"
135544-6-13-0,6,37.078392,38.242287,1,135544-6-13-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
82368-2-0-1,2,0.5,4.5,1,82368-2-0-1.wav,children_playing,"['human_animal', 'human', 'children_playing']"
78651-5-0-2,5,1.0,5.0,1,78651-5-0-2.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
34643-4-1-1,4,12.462179,16.462179,1,34643-4-1-1.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
167701-4-12-0,4,61.19463,63.671996,1,167701-4-12-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
110868-9-0-13,9,6.5,10.5,1,110868-9-0-13.wav,street_music,"['human_animal', 'human', 'street_music']"
135160-8-0-7,8,126.807227,130.807227,2,135160-8-0-7.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
39884-5-0-7,5,11.585243,15.585243,1,39884-5-0-7.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
166931-4-2-7,4,40.918008,44.918008,1,166931-4-2-7.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
169045-2-0-8,2,4.0,8.0,1,169045-2-0-8.wav,children_playing,"['human_animal', 'human', 'children_playing']"
34952-8-0-1,8,0.5,4.5,2,34952-8-0-1.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
46299-2-0-8,2,4.0,8.0,2,46299-2-0-8.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-0-13,8,7.023561,11.023561,2,74726-8-0-13.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
47160-0-0-3,0,1.556394,5.556394,1,47160-0-0-3.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
58005-4-0-51,4,30.565261,34.565261,1,58005-4-0-51.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
46299-2-0-21,2,10.5,14.5,2,46299-2-0-21.wav,children_playing,"['human_animal', 'human', 'children_playing']"
30206-7-0-4,7,2.0,6.0,1,30206-7-0-4.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
74726-8-0-4,8,2.523561,6.523561,2,74726-8-0-4.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
116423-2-0-3,2,1.5,5.5,1,116423-2-0-3.wav,children_playing,"['human_animal', 'human', 'children_playing']"
58005-4-0-45,4,27.565261,31.565261,1,58005-4-0-45.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
115243-9-0-4,9,2.0,6.0,1,115243-9-0-4.wav,street_music,"['human_animal', 'human', 'street_music']"
166489-3-0-1,3,0.5,4.5,1,166489-3-0-1.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
115243-9-0-46,9,23.0,27.0,1,115243-9-0-46.wav,street_music,"['human_animal', 'human', 'street_music']"
193697-2-0-90,2,45.0,49.0,2,193697-2-0-90.wav,children_playing,"['human_animal', 'human', 'children_playing']"
135544-6-8-0,6,32.478232,33.143316,1,135544-6-8-0.wav,gun_shot,"['impact', 'hazardous', 'gun_shot']"
70740-8-0-0,8,0.902461,1.879328,2,70740-8-0-0.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
129356-2-0-118,2,59.0,63.0,2,129356-2-0-118.wav,children_playing,"['human_animal', 'human', 'children_playing']"
194321-9-0-241,9,120.5,124.5,1,194321-9-0-241.wav,street_music,"['human_animal', 'human', 'street_music']"
184805-0-0-32,0,16.0,20.0,2,184805-0-0-32.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
85249-2-0-10,2,5.0,9.0,1,85249-2-0-10.wav,children_playing,"['human_animal', 'human', 'children_playing']"
51027-3-0-9,3,4.5,8.5,2,51027-3-0-9.wav,dog_bark,"['human_animal', 'animal', 'dog_bark']"
24364-4-0-11,4,6.133371,10.133371,1,24364-4-0-11.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
133494-2-0-37,2,18.5,22.5,1,133494-2-0-37.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-2-4,8,48.858683,52.858683,2,74726-8-2-4.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
98263-9-0-33,9,16.5,20.5,1,98263-9-0-33.wav,street_music,"['human_animal', 'human', 'street_music']"
193697-2-0-103,2,51.5,55.5,2,193697-2-0-103.wav,children_playing,"['human_animal', 'human', 'children_playing']"
166931-4-4-3,4,225.045085,229.045085,1,166931-4-4-3.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
135160-8-0-11,8,128.807227,132.807227,2,135160-8-0-11.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
94632-5-1-19,5,126.21198,130.21197999999998,2,94632-5-1-19.wav,engine_idling,"['vehicle', 'vehicle_operation', 'engine_idling']"
116423-2-0-1,2,0.5,4.5,1,116423-2-0-1.wav,children_playing,"['human_animal', 'human', 'children_playing']"
74726-8-0-6,8,3.523561,7.523561,2,74726-8-0-6.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
30206-7-0-6,7,3.0,7.0,1,30206-7-0-6.wav,jackhammer,"['mechanical', 'construction_tools', 'jackhammer']"
74726-8-0-11,8,6.023561,10.023561,2,74726-8-0-11.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
167701-4-10-0,4,55.500387,57.127314,1,167701-4-10-0.wav,drilling,"['mechanical', 'construction_tools', 'drilling']"
47160-0-0-1,0,0.556394,4.556394,1,47160-0-0-1.wav,air_conditioner,"['mechanical', 'machinery', 'air_conditioner']"
34952-8-0-3,8,1.5,5.5,2,34952-8-0-3.wav,siren,"['vehicle', 'vehicle_signal', 'siren']"
