clip_id,audio_path,class_id,class_label,fold,hierarchy
122738-9-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/122738-9-0-2.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
204240-0-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-1.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
167701-4-7-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/167701-4-7-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
14358-3-0-90,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/14358-3-0-90.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
63724-0-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-2.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
104327-2-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-26.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
204240-0-0-32,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-32.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
85249-2-0-61,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/85249-2-0-61.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
24364-4-0-9,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/24364-4-0-9.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
184805-0-0-57,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-57.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-26.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
194753-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/194753-3-0-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
108638-9-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/108638-9-0-0.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
204240-0-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-30.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
63724-0-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-0.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
167701-4-5-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/167701-4-5-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
108638-9-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/108638-9-0-2.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
104327-2-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-30.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
197075-3-7-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/197075-3-7-5.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
204240-0-0-18,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-18.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-82,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-82.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
166931-4-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/166931-4-1-2.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
137969-2-0-56,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/137969-2-0-56.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
194753-3-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/194753-3-2-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
131918-7-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-0.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
204240-0-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-3.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
121285-0-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-5.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
54697-7-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/54697-7-0-3.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
95536-3-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/95536-3-0-1.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
194321-9-0-150,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/194321-9-0-150.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
78651-5-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-13.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
194321-9-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/194321-9-0-6.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
39854-5-1-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/39854-5-1-3.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
128465-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-0.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
28284-3-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/28284-3-1-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
94632-5-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-14.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
155127-9-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/155127-9-1-2.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
94632-5-0-28,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-28.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
30206-7-0-27,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-27.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
30206-7-0-33,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-33.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
30206-7-0-32,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-32.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
104327-2-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-4.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
94632-5-0-29,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-29.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
30206-7-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-26.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
159702-6-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/159702-6-3-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
94632-5-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-15.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
128465-1-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-1.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
125554-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/125554-3-0-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
135544-6-14-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/135544-6-14-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
39854-5-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/39854-5-1-2.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
74726-8-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/74726-8-1-2.wav,8,siren,6,"['vehicle', 'vehicle_signal', 'siren']"
148835-6-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/148835-6-1-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
78651-5-0-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-12.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
54697-7-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/54697-7-0-2.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
179860-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/179860-1-0-0.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
89442-9-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/89442-9-0-17.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
166931-4-3-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/166931-4-3-1.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
121285-0-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-4.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
58005-4-0-23,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/58005-4-0-23.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
204240-0-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-2.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
71088-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/71088-4-0-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
131918-7-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-1.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
82368-2-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/82368-2-0-10.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
204240-0-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-19.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
104327-2-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-19.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
85249-2-0-62,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/85249-2-0-62.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
184805-0-0-54,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-54.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-25,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-25.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
63724-0-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-1.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-40,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-40.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-31,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-31.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-35,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-35.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
63724-0-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-5.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-21,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-21.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
131918-7-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-5.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
34643-4-2-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/34643-4-2-1.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
111386-5-1-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/111386-5-1-13.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
204240-0-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-6.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
122738-9-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/122738-9-0-5.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
167701-4-11-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/167701-4-11-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
135544-6-10-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/135544-6-10-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
121285-0-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-0.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
78651-5-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-16.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
95536-3-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/95536-3-0-4.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
31973-9-0-64,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/31973-9-0-64.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
128465-1-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-5.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
30206-7-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-22.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
30206-7-0-36,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-36.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
94632-5-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-10.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
30206-7-0-37,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-37.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
30206-7-0-23,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-23.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
128465-1-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-4.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
31973-9-0-71,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/31973-9-0-71.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
95536-3-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/95536-3-0-5.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
167701-4-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/167701-4-1-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
78651-5-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-17.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
58005-4-0-32,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/58005-4-0-32.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
58005-4-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/58005-4-0-26.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
121285-0-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-1.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-7.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
111386-5-1-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/111386-5-1-12.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
34643-4-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/34643-4-2-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
131918-7-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-4.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
166931-4-1-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/166931-4-1-6.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
104327-2-0-34,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-34.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
204240-0-0-20,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-20.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-51,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-51.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
108638-9-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/108638-9-0-6.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
97331-2-0-59,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/97331-2-0-59.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
63724-0-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-4.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204240-0-0-34,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-34.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-45,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-45.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
34643-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/34643-4-0-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
108638-9-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/108638-9-0-4.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
204240-0-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-22.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-47,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-47.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
63724-0-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-6.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
82368-2-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/82368-2-0-17.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
166931-4-1-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/166931-4-1-4.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
148833-6-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/148833-6-1-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
97331-2-0-98,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/97331-2-0-98.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
184805-0-0-90,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-90.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
155212-9-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/155212-9-0-13.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
204240-0-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-5.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
131918-7-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-6.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
111386-5-1-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/111386-5-1-10.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
34643-4-2-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/34643-4-2-2.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
121285-0-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-3.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
58005-4-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/58005-4-0-30.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
58005-4-0-24,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/58005-4-0-24.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
66000-9-0-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/66000-9-0-8.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
78651-5-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-15.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
128465-1-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-6.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
167701-4-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/167701-4-3-0.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
30206-7-0-35,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-35.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
104327-2-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/104327-2-0-3.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
155317-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/155317-3-0-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
30206-7-0-21,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-21.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
132162-9-1-68,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/132162-9-1-68.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
94632-5-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-0-13.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
161923-3-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/161923-3-0-19.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
30206-7-0-20,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-20.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
30206-7-0-34,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/30206-7-0-34.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
35548-9-1-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/35548-9-1-14.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
128465-1-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/128465-1-0-7.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
94632-5-1-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/94632-5-1-7.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
101281-3-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/101281-3-0-5.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
39854-5-1-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/39854-5-1-4.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
54697-7-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/54697-7-0-4.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
155212-9-1-85,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/155212-9-1-85.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
78651-5-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/78651-5-0-14.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
135544-6-9-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/135544-6-9-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
121285-0-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/121285-0-0-2.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
204919-3-4-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204919-3-4-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
111386-5-1-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/111386-5-1-11.wav,5,engine_idling,6,"['vehicle', 'vehicle_operation', 'engine_idling']"
131918-7-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/131918-7-0-7.wav,7,jackhammer,6,"['mechanical', 'construction_tools', 'jackhammer']"
159702-6-5-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/159702-6-5-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
166931-4-1-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/166931-4-1-5.wav,4,drilling,6,"['mechanical', 'construction_tools', 'drilling']"
29932-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/29932-1-0-0.wav,1,car_horn,6,"['vehicle', 'vehicle_signal', 'car_horn']"
63724-0-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/63724-0-0-7.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
108638-9-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/108638-9-0-5.wav,9,street_music,6,"['human_animal', 'human', 'street_music']"
135544-6-12-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/135544-6-12-0.wav,6,gun_shot,6,"['impact', 'hazardous', 'gun_shot']"
204240-0-0-23,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-23.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
184805-0-0-77,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/184805-0-0-77.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
196077-2-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/196077-2-0-0.wav,2,children_playing,6,"['human_animal', 'human', 'children_playing']"
109233-3-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/109233-3-0-3.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
160575-3-4-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/160575-3-4-0.wav,3,dog_bark,6,"['human_animal', 'animal', 'dog_bark']"
204240-0-0-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold6/204240-0-0-12.wav,0,air_conditioner,6,"['mechanical', 'machinery', 'air_conditioner']"
